optimalnumber,probabilityrange,date,department,capacity,probability,day,month
342,0.78871339530508977,31/08/2016,2,150,0.45,3,8
456,0.84193165809647341,31/08/2016,2,200,0.45,3,8
234,0.67668849947613019,01/09/2016,2,100,0.44,4,9
314,0.74402700904137431,01/09/2016,2,135,0.44,4,9
349,0.78454936766841965,01/09/2016,2,150,0.44,4,9
466,0.83809362278537591,01/09/2016,2,200,0.44,4,9
239,0.67256412542825095,02/09/2016,2,100,0.43,5,9
322,0.73970791132923408,02/09/2016,2,135,0.43,5,9
358,0.78047354481432707,02/09/2016,2,150,0.43,5,9
477,0.83440414800631224,02/09/2016,2,200,0.43,5,9
239,0.67256412542825095,03/09/2016,2,100,0.43,6,9
322,0.73970791132923408,03/09/2016,2,135,0.43,6,9
358,0.78047354481432707,03/09/2016,2,150,0.43,6,9
477,0.83440414800631224,03/09/2016,2,200,0.43,6,9
257,0.66013703188490458,05/09/2016,2,100,0.4,1,9
346,0.72749627882342371,05/09/2016,2,135,0.4,1,9
384,0.76859753859151581,05/09/2016,2,150,0.4,1,9
513,0.82344631316495787,05/09/2016,2,200,0.4,1,9
251,0.66412761311133017,06/09/2016,2,100,0.41,2,9
337,0.73156222289101847,06/09/2016,2,135,0.41,2,9
375,0.77257501842092302,06/09/2016,2,150,0.41,2,9
501,0.82702384962330333,06/09/2016,2,200,0.41,2,9
228,0.6811183201156934,07/09/2016,2,100,0.45,3,9
307,0.74830605843924802,07/09/2016,2,135,0.45,3,9
342,0.78871339530508977,07/09/2016,2,150,0.45,3,9
456,0.84193165809647341,07/09/2016,2,200,0.45,3,9
223,0.68554071622061696,08/09/2016,2,100,0.46,4,9
301,0.75255377325840422,08/09/2016,2,135,0.46,4,9
334,0.79292728395700163,08/09/2016,2,150,0.46,4,9
446,0.84572444880116182,08/09/2016,2,200,0.46,4,9
239,0.67256412542825095,09/09/2016,2,100,0.43,5,9
322,0.73970791132923408,09/09/2016,2,135,0.43,5,9
358,0.78047354481432707,09/09/2016,2,150,0.43,5,9
477,0.83440414800631224,09/09/2016,2,200,0.43,5,9
239,0.67256412542825095,10/09/2016,2,100,0.43,6,9
322,0.73970791132923408,10/09/2016,2,135,0.43,6,9
358,0.78047354481432707,10/09/2016,2,150,0.43,6,9
477,0.83440414800631224,10/09/2016,2,200,0.43,6,9
251,0.66412761311133017,12/09/2016,2,100,0.41,1,9
337,0.73156222289101847,12/09/2016,2,135,0.41,1,9
375,0.77257501842092302,12/09/2016,2,150,0.41,1,9
501,0.82702384962330333,12/09/2016,2,200,0.41,1,9
180,0.74055076827426458,14/09/2016,2,100,0.57,3,9
243,0.80505534756900587,14/09/2016,2,135,0.57,3,9
270,0.84266066091125513,14/09/2016,2,150,0.57,3,9
360,0.88967232130562801,14/09/2016,2,200,0.57,3,9
194,0.71926557025752835,15/09/2016,2,100,0.53,4,9
261,0.78509561745723611,15/09/2016,2,135,0.53,4,9
290,0.82381500752340875,15/09/2016,2,150,0.53,4,9
387,0.87324363715454378,15/09/2016,2,200,0.53,4,9
228,0.6811183201156934,16/09/2016,2,100,0.45,5,9
307,0.74830605843924802,16/09/2016,2,135,0.45,5,9
342,0.78871339530508977,16/09/2016,2,150,0.45,5,9
456,0.84193165809647341,16/09/2016,2,200,0.45,5,9
245,0.66827534175116876,17/09/2016,2,100,0.42,6,9
329,0.73566091113263155,17/09/2016,2,135,0.42,6,9
366,0.77654319455925525,17/09/2016,2,150,0.42,6,9
489,0.83070219178189653,17/09/2016,2,200,0.42,6,9
239,0.67256412542825095,19/09/2016,2,100,0.43,1,9
322,0.73970791132923408,19/09/2016,2,135,0.43,1,9
358,0.78047354481432707,19/09/2016,2,150,0.43,1,9
477,0.83440414800631224,19/09/2016,2,200,0.43,1,9
264,0.65600733559733915,20/09/2016,2,100,0.39,2,9
355,0.72348000893189257,20/09/2016,2,135,0.39,2,9
394,0.7647666271641288,20/09/2016,2,150,0.39,2,9
526,0.81984075550824864,20/09/2016,2,200,0.39,2,9
228,0.6811183201156934,21/09/2016,2,100,0.45,3,9
307,0.74830605843924802,21/09/2016,2,135,0.45,3,9
342,0.78871339530508977,21/09/2016,2,150,0.45,3,9
456,0.84193165809647341,21/09/2016,2,200,0.45,3,9
223,0.68554071622061696,22/09/2016,2,100,0.46,4,9
301,0.75255377325840422,22/09/2016,2,135,0.46,4,9
334,0.79292728395700163,22/09/2016,2,150,0.46,4,9
446,0.84572444880116182,22/09/2016,2,200,0.46,4,9
245,0.66827534175116876,23/09/2016,2,100,0.42,5,9
329,0.73566091113263155,23/09/2016,2,135,0.42,5,9
366,0.77654319455925525,23/09/2016,2,150,0.42,5,9
489,0.83070219178189653,23/09/2016,2,200,0.42,5,9
245,0.66827534175116876,24/09/2016,2,100,0.42,6,9
329,0.73566091113263155,24/09/2016,2,135,0.42,6,9
366,0.77654319455925525,24/09/2016,2,150,0.42,6,9
489,0.83070219178189653,24/09/2016,2,200,0.42,6,9
257,0.66013703188490458,26/09/2016,2,100,0.4,1,9
346,0.72749627882342371,26/09/2016,2,135,0.4,1,9
384,0.76859753859151581,26/09/2016,2,150,0.4,1,9
513,0.82344631316495787,26/09/2016,2,200,0.4,1,9
239,0.67256412542825095,27/09/2016,2,100,0.43,2,9
322,0.73970791132923408,27/09/2016,2,135,0.43,2,9
358,0.78047354481432707,27/09/2016,2,150,0.43,2,9
477,0.83440414800631224,27/09/2016,2,200,0.43,2,9
219,0.69007376657928954,28/09/2016,2,100,0.47,3,9
294,0.75709330055004964,28/09/2016,2,135,0.47,3,9
327,0.79718983247790309,28/09/2016,2,150,0.47,3,9
437,0.84953422671004408,28/09/2016,2,200,0.47,3,9
223,0.68554071622061696,29/09/2016,2,100,0.46,4,9
301,0.75255377325840422,29/09/2016,2,135,0.46,4,9
334,0.79292728395700163,29/09/2016,2,150,0.46,4,9
446,0.84572444880116182,29/09/2016,2,200,0.46,4,9
239,0.67256412542825095,30/09/2016,2,100,0.43,5,9
322,0.73970791132923408,30/09/2016,2,135,0.43,5,9
358,0.78047354481432707,30/09/2016,2,150,0.43,5,9
477,0.83440414800631224,30/09/2016,2,200,0.43,5,9
257,0.66013703188490458,01/10/2016,2,100,0.4,6,10
346,0.72749627882342371,01/10/2016,2,135,0.4,6,10
384,0.76859753859151581,01/10/2016,2,150,0.4,6,10
513,0.82344631316495787,01/10/2016,2,200,0.4,6,10
264,0.65600733559733915,03/10/2016,2,100,0.39,1,10
355,0.72348000893189257,03/10/2016,2,135,0.39,1,10
394,0.7647666271641288,03/10/2016,2,150,0.39,1,10
526,0.81984075550824864,03/10/2016,2,200,0.39,1,10
257,0.66013703188490458,04/10/2016,2,100,0.4,2,10
346,0.72749627882342371,04/10/2016,2,135,0.4,2,10
384,0.76859753859151581,04/10/2016,2,150,0.4,2,10
513,0.82344631316495787,04/10/2016,2,200,0.4,2,10
239,0.67256412542825095,05/10/2016,2,100,0.43,3,10
322,0.73970791132923408,05/10/2016,2,135,0.43,3,10
358,0.78047354481432707,05/10/2016,2,150,0.43,3,10
477,0.83440414800631224,05/10/2016,2,200,0.43,3,10
239,0.67256412542825095,06/10/2016,2,100,0.43,4,10
322,0.73970791132923408,06/10/2016,2,135,0.43,4,10
358,0.78047354481432707,06/10/2016,2,150,0.43,4,10
477,0.83440414800631224,06/10/2016,2,200,0.43,4,10
251,0.66412761311133017,07/10/2016,2,100,0.41,5,10
337,0.73156222289101847,07/10/2016,2,135,0.41,5,10
375,0.77257501842092302,07/10/2016,2,150,0.41,5,10
501,0.82702384962330333,07/10/2016,2,200,0.41,5,10
270,0.65209820190088119,08/10/2016,2,100,0.38,6,10
364,0.71965888851313364,08/10/2016,2,135,0.38,6,10
405,0.76091875271355613,08/10/2016,2,150,0.38,6,10
540,0.81629941005183748,08/10/2016,2,200,0.38,6,10
286,0.64443625099416335,10/10/2016,2,100,0.36,1,10
384,0.71201127324616331,10/10/2016,2,135,0.36,1,10
427,0.75348015542033397,10/10/2016,2,150,0.36,1,10
570,0.80929346381103284,10/10/2016,2,200,0.36,1,10
245,0.66827534175116876,13/10/2016,2,100,0.42,4,10
329,0.73566091113263155,13/10/2016,2,135,0.42,4,10
366,0.77654319455925525,13/10/2016,2,150,0.42,4,10
489,0.83070219178189653,13/10/2016,2,200,0.42,4,10
264,0.65600733559733915,14/10/2016,2,100,0.39,5,10
355,0.72348000893189257,14/10/2016,2,135,0.39,5,10
394,0.7647666271641288,14/10/2016,2,150,0.39,5,10
526,0.81984075550824864,14/10/2016,2,200,0.39,5,10
264,0.65600733559733915,15/10/2016,2,100,0.39,6,10
355,0.72348000893189257,15/10/2016,2,135,0.39,6,10
394,0.7647666271641288,15/10/2016,2,150,0.39,6,10
526,0.81984075550824864,15/10/2016,2,200,0.39,6,10
270,0.65209820190088119,17/10/2016,2,100,0.38,1,10
364,0.71965888851313364,17/10/2016,2,135,0.38,1,10
405,0.76091875271355613,17/10/2016,2,150,0.38,1,10
540,0.81629941005183748,17/10/2016,2,200,0.38,1,10
264,0.65600733559733915,18/10/2016,2,100,0.39,2,10
355,0.72348000893189257,18/10/2016,2,135,0.39,2,10
394,0.7647666271641288,18/10/2016,2,150,0.39,2,10
526,0.81984075550824864,18/10/2016,2,200,0.39,2,10
228,0.6811183201156934,19/10/2016,2,100,0.45,3,10
307,0.74830605843924802,19/10/2016,2,135,0.45,3,10
342,0.78871339530508977,19/10/2016,2,150,0.45,3,10
456,0.84193165809647341,19/10/2016,2,200,0.45,3,10
228,0.6811183201156934,20/10/2016,2,100,0.45,4,10
307,0.74830605843924802,20/10/2016,2,135,0.45,4,10
342,0.78871339530508977,20/10/2016,2,150,0.45,4,10
456,0.84193165809647341,20/10/2016,2,200,0.45,4,10
239,0.67256412542825095,21/10/2016,2,100,0.43,5,10
322,0.73970791132923408,21/10/2016,2,135,0.43,5,10
358,0.78047354481432707,21/10/2016,2,150,0.43,5,10
477,0.83440414800631224,21/10/2016,2,200,0.43,5,10
245,0.66827534175116876,22/10/2016,2,100,0.42,6,10
329,0.73566091113263155,22/10/2016,2,135,0.42,6,10
366,0.77654319455925525,22/10/2016,2,150,0.42,6,10
489,0.83070219178189653,22/10/2016,2,200,0.42,6,10
234,0.67668849947613019,24/10/2016,2,100,0.44,1,10
314,0.74402700904137431,24/10/2016,2,135,0.44,1,10
349,0.78454936766841965,24/10/2016,2,150,0.44,1,10
466,0.83809362278537591,24/10/2016,2,200,0.44,1,10
228,0.6811183201156934,25/10/2016,2,100,0.45,2,10
307,0.74830605843924802,25/10/2016,2,135,0.45,2,10
342,0.78871339530508977,25/10/2016,2,150,0.45,2,10
456,0.84193165809647341,25/10/2016,2,200,0.45,2,10
223,0.68554071622061696,26/10/2016,2,100,0.46,3,10
301,0.75255377325840422,26/10/2016,2,135,0.46,3,10
334,0.79292728395700163,26/10/2016,2,150,0.46,3,10
446,0.84572444880116182,26/10/2016,2,200,0.46,3,10
223,0.68554071622061696,27/10/2016,2,100,0.46,4,10
301,0.75255377325840422,27/10/2016,2,135,0.46,4,10
334,0.79292728395700163,27/10/2016,2,150,0.46,4,10
446,0.84572444880116182,27/10/2016,2,200,0.46,4,10
245,0.66827534175116876,28/10/2016,2,100,0.42,5,10
329,0.73566091113263155,28/10/2016,2,135,0.42,5,10
366,0.77654319455925525,28/10/2016,2,150,0.42,5,10
489,0.83070219178189653,28/10/2016,2,200,0.42,5,10
270,0.65209820190088119,29/10/2016,2,100,0.38,6,10
364,0.71965888851313364,29/10/2016,2,135,0.38,6,10
405,0.76091875271355613,29/10/2016,2,150,0.38,6,10
540,0.81629941005183748,29/10/2016,2,200,0.38,6,10
294,0.64077124501519833,31/10/2016,2,100,0.35,1,10
395,0.70826852402001927,31/10/2016,2,135,0.35,1,10
439,0.74978405870079512,31/10/2016,2,150,0.35,1,10
586,0.80581267579880056,31/10/2016,2,200,0.35,1,10
251,0.66412761311133017,01/11/2016,2,100,0.41,2,11
337,0.73156222289101847,01/11/2016,2,135,0.41,2,11
375,0.77257501842092302,01/11/2016,2,150,0.41,2,11
501,0.82702384962330333,01/11/2016,2,200,0.41,2,11
245,0.66827534175116876,02/11/2016,2,100,0.42,3,11
329,0.73566091113263155,02/11/2016,2,135,0.42,3,11
366,0.77654319455925525,02/11/2016,2,150,0.42,3,11
489,0.83070219178189653,02/11/2016,2,200,0.42,3,11
245,0.66827534175116876,03/11/2016,2,100,0.42,4,11
329,0.73566091113263155,03/11/2016,2,135,0.42,4,11
366,0.77654319455925525,03/11/2016,2,150,0.42,4,11
489,0.83070219178189653,03/11/2016,2,200,0.42,4,11
264,0.65600733559733915,04/11/2016,2,100,0.39,5,11
355,0.72348000893189257,04/11/2016,2,135,0.39,5,11
394,0.7647666271641288,04/11/2016,2,150,0.39,5,11
526,0.81984075550824864,04/11/2016,2,200,0.39,5,11
264,0.65600733559733915,05/11/2016,2,100,0.39,6,11
355,0.72348000893189257,05/11/2016,2,135,0.39,6,11
394,0.7647666271641288,05/11/2016,2,150,0.39,6,11
526,0.81984075550824864,05/11/2016,2,200,0.39,6,11
278,0.64832622663182804,07/11/2016,2,100,0.37,1,11
374,0.71577603619748542,07/11/2016,2,135,0.37,1,11
416,0.75713735531986592,07/11/2016,2,150,0.37,1,11
555,0.81276078918394878,07/11/2016,2,200,0.37,1,11
257,0.66013703188490458,08/11/2016,2,100,0.4,2,11
346,0.72749627882342371,08/11/2016,2,135,0.4,2,11
384,0.76859753859151581,08/11/2016,2,150,0.4,2,11
513,0.82344631316495787,08/11/2016,2,200,0.4,2,11
234,0.67668849947613019,09/11/2016,2,100,0.44,3,11
314,0.74402700904137431,09/11/2016,2,135,0.44,3,11
349,0.78454936766841965,09/11/2016,2,150,0.44,3,11
466,0.83809362278537591,09/11/2016,2,200,0.44,3,11
239,0.67256412542825095,10/11/2016,2,100,0.43,4,11
322,0.73970791132923408,10/11/2016,2,135,0.43,4,11
358,0.78047354481432707,10/11/2016,2,150,0.43,4,11
477,0.83440414800631224,10/11/2016,2,200,0.43,4,11
270,0.65209820190088119,11/11/2016,2,100,0.38,5,11
364,0.71965888851313364,11/11/2016,2,135,0.38,5,11
405,0.76091875271355613,11/11/2016,2,150,0.38,5,11
540,0.81629941005183748,11/11/2016,2,200,0.38,5,11
264,0.65600733559733915,12/11/2016,2,100,0.39,6,11
355,0.72348000893189257,12/11/2016,2,135,0.39,6,11
394,0.7647666271641288,12/11/2016,2,150,0.39,6,11
526,0.81984075550824864,12/11/2016,2,200,0.39,6,11
257,0.66013703188490458,15/11/2016,2,100,0.4,2,11
346,0.72749627882342371,15/11/2016,2,135,0.4,2,11
384,0.76859753859151581,15/11/2016,2,150,0.4,2,11
513,0.82344631316495787,15/11/2016,2,200,0.4,2,11
234,0.67668849947613019,16/11/2016,2,100,0.44,3,11
314,0.74402700904137431,16/11/2016,2,135,0.44,3,11
349,0.78454936766841965,16/11/2016,2,150,0.44,3,11
466,0.83809362278537591,16/11/2016,2,200,0.44,3,11
239,0.67256412542825095,17/11/2016,2,100,0.43,4,11
322,0.73970791132923408,17/11/2016,2,135,0.43,4,11
358,0.78047354481432707,17/11/2016,2,150,0.43,4,11
477,0.83440414800631224,17/11/2016,2,200,0.43,4,11
257,0.66013703188490458,18/11/2016,2,100,0.4,5,11
346,0.72749627882342371,18/11/2016,2,135,0.4,5,11
384,0.76859753859151581,18/11/2016,2,150,0.4,5,11
513,0.82344631316495787,18/11/2016,2,200,0.4,5,11
264,0.65600733559733915,19/11/2016,2,100,0.39,6,11
355,0.72348000893189257,19/11/2016,2,135,0.39,6,11
394,0.7647666271641288,19/11/2016,2,150,0.39,6,11
526,0.81984075550824864,19/11/2016,2,200,0.39,6,11
270,0.65209820190088119,21/11/2016,2,100,0.38,1,11
364,0.71965888851313364,21/11/2016,2,135,0.38,1,11
405,0.76091875271355613,21/11/2016,2,150,0.38,1,11
540,0.81629941005183748,21/11/2016,2,200,0.38,1,11
264,0.65600733559733915,22/11/2016,2,100,0.39,2,11
355,0.72348000893189257,22/11/2016,2,135,0.39,2,11
394,0.7647666271641288,22/11/2016,2,150,0.39,2,11
526,0.81984075550824864,22/11/2016,2,200,0.39,2,11
234,0.67668849947613019,23/11/2016,2,100,0.44,3,11
314,0.74402700904137431,23/11/2016,2,135,0.44,3,11
349,0.78454936766841965,23/11/2016,2,150,0.44,3,11
466,0.83809362278537591,23/11/2016,2,200,0.44,3,11
245,0.66827534175116876,24/11/2016,2,100,0.42,4,11
329,0.73566091113263155,24/11/2016,2,135,0.42,4,11
366,0.77654319455925525,24/11/2016,2,150,0.42,4,11
489,0.83070219178189653,24/11/2016,2,200,0.42,4,11
257,0.66013703188490458,25/11/2016,2,100,0.4,5,11
346,0.72749627882342371,25/11/2016,2,135,0.4,5,11
384,0.76859753859151581,25/11/2016,2,150,0.4,5,11
513,0.82344631316495787,25/11/2016,2,200,0.4,5,11
278,0.64832622663182804,26/11/2016,2,100,0.37,6,11
374,0.71577603619748542,26/11/2016,2,135,0.37,6,11
416,0.75713735531986592,26/11/2016,2,150,0.37,6,11
555,0.81276078918394878,26/11/2016,2,200,0.37,6,11
286,0.64443625099416335,28/11/2016,2,100,0.36,1,11
384,0.71201127324616331,28/11/2016,2,135,0.36,1,11
427,0.75348015542033397,28/11/2016,2,150,0.36,1,11
570,0.80929346381103284,28/11/2016,2,200,0.36,1,11
257,0.66013703188490458,29/11/2016,2,100,0.4,2,11
346,0.72749627882342371,29/11/2016,2,135,0.4,2,11
384,0.76859753859151581,29/11/2016,2,150,0.4,2,11
513,0.82344631316495787,29/11/2016,2,200,0.4,2,11
223,0.68554071622061696,30/11/2016,2,100,0.46,3,11
301,0.75255377325840422,30/11/2016,2,135,0.46,3,11
334,0.79292728395700163,30/11/2016,2,150,0.46,3,11
446,0.84572444880116182,30/11/2016,2,200,0.46,3,11
223,0.68554071622061696,01/12/2016,2,100,0.46,4,12
301,0.75255377325840422,01/12/2016,2,135,0.46,4,12
334,0.79292728395700163,01/12/2016,2,150,0.46,4,12
446,0.84572444880116182,01/12/2016,2,200,0.46,4,12
257,0.66013703188490458,02/12/2016,2,100,0.4,5,12
346,0.72749627882342371,02/12/2016,2,135,0.4,5,12
384,0.76859753859151581,02/12/2016,2,150,0.4,5,12
513,0.82344631316495787,02/12/2016,2,200,0.4,5,12
245,0.66827534175116876,03/12/2016,2,100,0.42,6,12
329,0.73566091113263155,03/12/2016,2,135,0.42,6,12
366,0.77654319455925525,03/12/2016,2,150,0.42,6,12
489,0.83070219178189653,03/12/2016,2,200,0.42,6,12
257,0.66013703188490458,05/12/2016,2,100,0.4,1,12
346,0.72749627882342371,05/12/2016,2,135,0.4,1,12
384,0.76859753859151581,05/12/2016,2,150,0.4,1,12
513,0.82344631316495787,05/12/2016,2,200,0.4,1,12
239,0.67256412542825095,06/12/2016,2,100,0.43,2,12
322,0.73970791132923408,06/12/2016,2,135,0.43,2,12
358,0.78047354481432707,06/12/2016,2,150,0.43,2,12
477,0.83440414800631224,06/12/2016,2,200,0.43,2,12
214,0.69482467011973614,07/12/2016,2,100,0.48,3,12
288,0.76159738698802204,07/12/2016,2,135,0.48,3,12
320,0.80143253315270013,07/12/2016,2,150,0.48,3,12
428,0.8533736228424269,07/12/2016,2,200,0.48,3,12
214,0.69482467011973614,08/12/2016,2,100,0.48,4,12
288,0.76159738698802204,08/12/2016,2,135,0.48,4,12
320,0.80143253315270013,08/12/2016,2,150,0.48,4,12
428,0.8533736228424269,08/12/2016,2,200,0.48,4,12
234,0.67668849947613019,09/12/2016,2,100,0.44,5,12
314,0.74402700904137431,09/12/2016,2,135,0.44,5,12
349,0.78454936766841965,09/12/2016,2,150,0.44,5,12
466,0.83809362278537591,09/12/2016,2,200,0.44,5,12
223,0.68554071622061696,10/12/2016,2,100,0.46,6,12
301,0.75255377325840422,10/12/2016,2,135,0.46,6,12
334,0.79292728395700163,10/12/2016,2,150,0.46,6,12
446,0.84572444880116182,10/12/2016,2,200,0.46,6,12
214,0.69482467011973614,13/12/2016,2,100,0.48,2,12
288,0.76159738698802204,13/12/2016,2,135,0.48,2,12
320,0.80143253315270013,13/12/2016,2,150,0.48,2,12
428,0.8533736228424269,13/12/2016,2,200,0.48,2,12
198,0.71398839016707139,14/12/2016,2,100,0.52,3,12
266,0.7802488245630409,14/12/2016,2,135,0.52,3,12
296,0.81915949395011689,14/12/2016,2,150,0.52,3,12
395,0.86921529415382359,14/12/2016,2,200,0.52,3,12
201,0.70895064484739445,15/12/2016,2,100,0.51,4,12
271,0.77548357987127059,15/12/2016,2,135,0.51,4,12
301,0.8145509460676279,15/12/2016,2,150,0.51,4,12
402,0.86515094574975249,15/12/2016,2,200,0.51,4,12
214,0.69482467011973614,16/12/2016,2,100,0.48,5,12
288,0.76159738698802204,16/12/2016,2,135,0.48,5,12
320,0.80143253315270013,16/12/2016,2,150,0.48,5,12
428,0.8533736228424269,16/12/2016,2,200,0.48,5,12
214,0.69482467011973614,17/12/2016,2,100,0.48,6,12
288,0.76159738698802204,17/12/2016,2,135,0.48,6,12
320,0.80143253315270013,17/12/2016,2,150,0.48,6,12
428,0.8533736228424269,17/12/2016,2,200,0.48,6,12
219,0.69007376657928954,19/12/2016,2,100,0.47,1,12
294,0.75709330055004964,19/12/2016,2,135,0.47,1,12
327,0.79718983247790309,19/12/2016,2,150,0.47,1,12
437,0.84953422671004408,19/12/2016,2,200,0.47,1,12
210,0.69943452957890839,20/12/2016,2,100,0.49,2,12
282,0.76613982535829828,20/12/2016,2,135,0.49,2,12
314,0.80581165798194854,20/12/2016,2,150,0.49,2,12
419,0.85734187931234729,20/12/2016,2,200,0.49,2,12
190,0.72436909299169872,21/12/2016,2,100,0.54,3,12
256,0.79004627719851139,21/12/2016,2,135,0.54,3,12
285,0.82839764523672288,21/12/2016,2,150,0.54,3,12
380,0.8773389602487931,21/12/2016,2,200,0.54,3,12
190,0.72436909299169872,22/12/2016,2,100,0.54,4,12
256,0.79004627719851139,22/12/2016,2,135,0.54,4,12
285,0.82839764523672288,22/12/2016,2,150,0.54,4,12
380,0.8773389602487931,22/12/2016,2,200,0.54,4,12
201,0.70895064484739445,23/12/2016,2,100,0.51,5,12
271,0.77548357987127059,23/12/2016,2,135,0.51,5,12
301,0.8145509460676279,23/12/2016,2,150,0.51,5,12
402,0.86515094574975249,23/12/2016,2,200,0.51,5,12
190,0.72436909299169872,24/12/2016,2,100,0.54,6,12
256,0.79004627719851139,24/12/2016,2,135,0.54,6,12
285,0.82839764523672288,24/12/2016,2,150,0.54,6,12
380,0.8773389602487931,24/12/2016,2,200,0.54,6,12
194,0.71926557025752835,26/12/2016,2,100,0.53,1,12
261,0.78509561745723611,26/12/2016,2,135,0.53,1,12
290,0.82381500752340875,26/12/2016,2,150,0.53,1,12
387,0.87324363715454378,26/12/2016,2,200,0.53,1,12
183,0.73478864687653767,27/12/2016,2,100,0.56,2,12
247,0.80012064453304366,27/12/2016,2,135,0.56,2,12
275,0.83773008229379153,27/12/2016,2,150,0.56,2,12
367,0.88542073530720278,27/12/2016,2,200,0.56,2,12
166,0.76975041806002953,28/12/2016,2,100,0.62,3,12
223,0.83233587472188353,28/12/2016,2,135,0.62,3,12
248,0.8676018408438011,28/12/2016,2,150,0.62,3,12
331,0.91062989935442251,28/12/2016,2,200,0.62,3,12
168,0.76341809835537289,29/12/2016,2,100,0.61,4,12
227,0.82659434136951071,29/12/2016,2,135,0.61,4,12
252,0.86250976108044297,29/12/2016,2,150,0.61,4,12
337,0.9062734161536119,29/12/2016,2,200,0.61,4,12
190,0.72436909299169872,30/12/2016,2,100,0.54,5,12
256,0.79004627719851139,30/12/2016,2,135,0.54,5,12
285,0.82839764523672288,30/12/2016,2,150,0.54,5,12
380,0.8773389602487931,30/12/2016,2,200,0.54,5,12
187,0.72970767320873209,31/12/2016,2,100,0.55,6,12
251,0.7949046012668054,31/12/2016,2,135,0.55,6,12
280,0.83297570290282885,31/12/2016,2,150,0.55,6,12
373,0.88140692009639743,31/12/2016,2,200,0.55,6,12
180,0.74055076827426458,02/01/2017,2,100,0.57,1,1
243,0.80505534756900587,02/01/2017,2,135,0.57,1,1
270,0.84266066091125513,02/01/2017,2,150,0.57,1,1
360,0.88967232130562801,02/01/2017,2,200,0.57,1,1
174,0.75197109488802472,03/01/2017,2,100,0.59,2,1
234,0.81571944048524225,03/01/2017,2,135,0.59,2,1
261,0.85235201356298207,03/01/2017,2,150,0.59,2,1
348,0.89801841644312952,03/01/2017,2,200,0.59,2,1
168,0.76341809835537289,04/01/2017,2,100,0.61,3,1
227,0.82659434136951071,04/01/2017,2,135,0.61,3,1
252,0.86250976108044297,04/01/2017,2,150,0.61,3,1
337,0.9062734161536119,04/01/2017,2,200,0.61,3,1
168,0.76341809835537289,05/01/2017,2,100,0.61,4,1
227,0.82659434136951071,05/01/2017,2,135,0.61,4,1
252,0.86250976108044297,05/01/2017,2,150,0.61,4,1
337,0.9062734161536119,05/01/2017,2,200,0.61,4,1
174,0.75197109488802472,06/01/2017,2,100,0.59,5,1
234,0.81571944048524225,06/01/2017,2,135,0.59,5,1
261,0.85235201356298207,06/01/2017,2,150,0.59,5,1
348,0.89801841644312952,06/01/2017,2,200,0.59,5,1
168,0.76341809835537289,07/01/2017,2,100,0.61,6,1
227,0.82659434136951071,07/01/2017,2,135,0.61,6,1
252,0.86250976108044297,07/01/2017,2,150,0.61,6,1
337,0.9062734161536119,07/01/2017,2,200,0.61,6,1
177,0.74624042478947272,09/01/2017,2,100,0.58,1,1
238,0.81036808168380781,09/01/2017,2,135,0.58,1,1
265,0.84757476952298783,09/01/2017,2,150,0.58,1,1
354,0.89383910611467787,09/01/2017,2,200,0.58,1,1
174,0.75197109488802472,10/01/2017,2,100,0.59,2,1
234,0.81571944048524225,10/01/2017,2,135,0.59,2,1
261,0.85235201356298207,10/01/2017,2,150,0.59,2,1
348,0.89801841644312952,10/01/2017,2,200,0.59,2,1
161,0.78198389528479473,11/01/2017,2,100,0.64,3,1
216,0.84371566778670126,11/01/2017,2,135,0.64,3,1
240,0.87779323300702561,11/01/2017,2,150,0.64,3,1
321,0.91907082427361364,11/01/2017,2,200,0.64,3,1
168,0.76341809835537289,12/01/2017,2,100,0.61,4,1
227,0.82659434136951071,12/01/2017,2,135,0.61,4,1
252,0.86250976108044297,12/01/2017,2,150,0.61,4,1
337,0.9062734161536119,12/01/2017,2,200,0.61,4,1
177,0.74624042478947272,13/01/2017,2,100,0.58,5,1
238,0.81036808168380781,13/01/2017,2,135,0.58,5,1
265,0.84757476952298783,13/01/2017,2,150,0.58,5,1
354,0.89383910611467787,13/01/2017,2,200,0.58,5,1
177,0.74624042478947272,14/01/2017,2,100,0.58,6,1
238,0.81036808168380781,14/01/2017,2,135,0.58,6,1
265,0.84757476952298783,14/01/2017,2,150,0.58,6,1
354,0.89383910611467787,14/01/2017,2,200,0.58,6,1
183,0.73478864687653767,16/01/2017,2,100,0.56,1,1
247,0.80012064453304366,16/01/2017,2,135,0.56,1,1
275,0.83773008229379153,16/01/2017,2,150,0.56,1,1
367,0.88542073530720278,16/01/2017,2,200,0.56,1,1
177,0.74624042478947272,17/01/2017,2,100,0.58,2,1
238,0.81036808168380781,17/01/2017,2,135,0.58,2,1
265,0.84757476952298783,17/01/2017,2,150,0.58,2,1
354,0.89383910611467787,17/01/2017,2,200,0.58,2,1
161,0.78198389528479473,18/01/2017,2,100,0.64,3,1
216,0.84371566778670126,18/01/2017,2,135,0.64,3,1
240,0.87779323300702561,18/01/2017,2,150,0.64,3,1
321,0.91907082427361364,18/01/2017,2,200,0.64,3,1
171,0.75774050704385632,19/01/2017,2,100,0.6,4,1
230,0.82101135843760975,19/01/2017,2,135,0.6,4,1
256,0.85739293073659018,19/01/2017,2,150,0.6,4,1
