optimalnumber,probabilityrange,date,department,capacity,probability,day,month
219,0.69007376657928954,26/07/2016,2,100,0.47,2,7
294,0.75709330055004964,26/07/2016,2,135,0.47,2,7
327,0.79718983247790309,26/07/2016,2,150,0.47,2,7
437,0.84953422671004408,26/07/2016,2,200,0.47,2,7
198,0.71398839016707139,27/07/2016,2,100,0.52,3,7
266,0.7802488245630409,27/07/2016,2,135,0.52,3,7
296,0.81915949395011689,27/07/2016,2,150,0.52,3,7
395,0.86921529415382359,27/07/2016,2,200,0.52,3,7
201,0.70895064484739445,28/07/2016,2,100,0.51,4,7
271,0.77548357987127059,28/07/2016,2,135,0.51,4,7
301,0.8145509460676279,28/07/2016,2,150,0.51,4,7
402,0.86515094574975249,28/07/2016,2,200,0.51,4,7
214,0.69482467011973614,29/07/2016,2,100,0.48,5,7
288,0.76159738698802204,29/07/2016,2,135,0.48,5,7
320,0.80143253315270013,29/07/2016,2,150,0.48,5,7
428,0.8533736228424269,29/07/2016,2,200,0.48,5,7
214,0.69482467011973614,30/07/2016,2,100,0.48,6,7
288,0.76159738698802204,30/07/2016,2,135,0.48,6,7
320,0.80143253315270013,30/07/2016,2,150,0.48,6,7
428,0.8533736228424269,30/07/2016,2,200,0.48,6,7
251,0.66412761311133017,01/08/2016,2,100,0.41,1,8
337,0.73156222289101847,01/08/2016,2,135,0.41,1,8
375,0.77257501842092302,01/08/2016,2,150,0.41,1,8
501,0.82702384962330333,01/08/2016,2,200,0.41,1,8
234,0.67668849947613019,02/08/2016,2,100,0.44,2,8
314,0.74402700904137431,02/08/2016,2,135,0.44,2,8
349,0.78454936766841965,02/08/2016,2,150,0.44,2,8
466,0.83809362278537591,02/08/2016,2,200,0.44,2,8
214,0.69482467011973614,03/08/2016,2,100,0.48,3,8
288,0.76159738698802204,03/08/2016,2,135,0.48,3,8
320,0.80143253315270013,03/08/2016,2,150,0.48,3,8
428,0.8533736228424269,03/08/2016,2,200,0.48,3,8
219,0.69007376657928954,04/08/2016,2,100,0.47,4,8
294,0.75709330055004964,04/08/2016,2,135,0.47,4,8
327,0.79718983247790309,04/08/2016,2,150,0.47,4,8
437,0.84953422671004408,04/08/2016,2,200,0.47,4,8
234,0.67668849947613019,05/08/2016,2,100,0.44,5,8
314,0.74402700904137431,05/08/2016,2,135,0.44,5,8
349,0.78454936766841965,05/08/2016,2,150,0.44,5,8
466,0.83809362278537591,05/08/2016,2,200,0.44,5,8
234,0.67668849947613019,06/08/2016,2,100,0.44,6,8
314,0.74402700904137431,06/08/2016,2,135,0.44,6,8
349,0.78454936766841965,06/08/2016,2,150,0.44,6,8
466,0.83809362278537591,06/08/2016,2,200,0.44,6,8
245,0.66827534175116876,08/08/2016,2,100,0.42,1,8
329,0.73566091113263155,08/08/2016,2,135,0.42,1,8
366,0.77654319455925525,08/08/2016,2,150,0.42,1,8
489,0.83070219178189653,08/08/2016,2,200,0.42,1,8
239,0.67256412542825095,09/08/2016,2,100,0.43,2,8
322,0.73970791132923408,09/08/2016,2,135,0.43,2,8
358,0.78047354481432707,09/08/2016,2,150,0.43,2,8
477,0.83440414800631224,09/08/2016,2,200,0.43,2,8
223,0.68554071622061696,10/08/2016,2,100,0.46,3,8
301,0.75255377325840422,10/08/2016,2,135,0.46,3,8
334,0.79292728395700163,10/08/2016,2,150,0.46,3,8
446,0.84572444880116182,10/08/2016,2,200,0.46,3,8
223,0.68554071622061696,11/08/2016,2,100,0.46,4,8
301,0.75255377325840422,11/08/2016,2,135,0.46,4,8
334,0.79292728395700163,11/08/2016,2,150,0.46,4,8
446,0.84572444880116182,11/08/2016,2,200,0.46,4,8
234,0.67668849947613019,12/08/2016,2,100,0.44,5,8
314,0.74402700904137431,12/08/2016,2,135,0.44,5,8
349,0.78454936766841965,12/08/2016,2,150,0.44,5,8
466,0.83809362278537591,12/08/2016,2,200,0.44,5,8
234,0.67668849947613019,13/08/2016,2,100,0.44,6,8
314,0.74402700904137431,13/08/2016,2,135,0.44,6,8
349,0.78454936766841965,13/08/2016,2,150,0.44,6,8
466,0.83809362278537591,13/08/2016,2,200,0.44,6,8
234,0.67668849947613019,16/08/2016,2,100,0.44,2,8
314,0.74402700904137431,16/08/2016,2,135,0.44,2,8
349,0.78454936766841965,16/08/2016,2,150,0.44,2,8
466,0.83809362278537591,16/08/2016,2,200,0.44,2,8
214,0.69482467011973614,17/08/2016,2,100,0.48,3,8
288,0.76159738698802204,17/08/2016,2,135,0.48,3,8
320,0.80143253315270013,17/08/2016,2,150,0.48,3,8
428,0.8533736228424269,17/08/2016,2,200,0.48,3,8
234,0.67668849947613019,18/08/2016,2,100,0.44,4,8
314,0.74402700904137431,18/08/2016,2,135,0.44,4,8
349,0.78454936766841965,18/08/2016,2,150,0.44,4,8
466,0.83809362278537591,18/08/2016,2,200,0.44,4,8
251,0.66412761311133017,19/08/2016,2,100,0.41,5,8
337,0.73156222289101847,19/08/2016,2,135,0.41,5,8
375,0.77257501842092302,19/08/2016,2,150,0.41,5,8
501,0.82702384962330333,19/08/2016,2,200,0.41,5,8
251,0.66412761311133017,20/08/2016,2,100,0.41,6,8
337,0.73156222289101847,20/08/2016,2,135,0.41,6,8
375,0.77257501842092302,20/08/2016,2,150,0.41,6,8
501,0.82702384962330333,20/08/2016,2,200,0.41,6,8
257,0.66013703188490458,22/08/2016,2,100,0.4,1,8
346,0.72749627882342371,22/08/2016,2,135,0.4,1,8
384,0.76859753859151581,22/08/2016,2,150,0.4,1,8
513,0.82344631316495787,22/08/2016,2,200,0.4,1,8
245,0.66827534175116876,23/08/2016,2,100,0.42,2,8
329,0.73566091113263155,23/08/2016,2,135,0.42,2,8
366,0.77654319455925525,23/08/2016,2,150,0.42,2,8
489,0.83070219178189653,23/08/2016,2,200,0.42,2,8
219,0.69007376657928954,24/08/2016,2,100,0.47,3,8
294,0.75709330055004964,24/08/2016,2,135,0.47,3,8
327,0.79718983247790309,24/08/2016,2,150,0.47,3,8
437,0.84953422671004408,24/08/2016,2,200,0.47,3,8
251,0.66412761311133017,26/08/2016,2,100,0.41,5,8
337,0.73156222289101847,26/08/2016,2,135,0.41,5,8
375,0.77257501842092302,26/08/2016,2,150,0.41,5,8
501,0.82702384962330333,26/08/2016,2,200,0.41,5,8
245,0.66827534175116876,27/08/2016,2,100,0.42,6,8
329,0.73566091113263155,27/08/2016,2,135,0.42,6,8
366,0.77654319455925525,27/08/2016,2,150,0.42,6,8
489,0.83070219178189653,27/08/2016,2,200,0.42,6,8
264,0.65600733559733915,29/08/2016,2,100,0.39,1,8
355,0.72348000893189257,29/08/2016,2,135,0.39,1,8
394,0.7647666271641288,29/08/2016,2,150,0.39,1,8
526,0.81984075550824864,29/08/2016,2,200,0.39,1,8
245,0.66827534175116876,30/08/2016,2,100,0.42,2,8
329,0.73566091113263155,30/08/2016,2,135,0.42,2,8
366,0.77654319455925525,30/08/2016,2,150,0.42,2,8
489,0.83070219178189653,30/08/2016,2,200,0.42,2,8
219,0.69007376657928954,31/08/2016,2,100,0.47,3,8
294,0.75709330055004964,31/08/2016,2,135,0.47,3,8
327,0.79718983247790309,31/08/2016,2,150,0.47,3,8
437,0.84953422671004408,31/08/2016,2,200,0.47,3,8
228,0.6811183201156934,01/09/2016,2,100,0.45,4,9
307,0.74830605843924802,01/09/2016,2,135,0.45,4,9
342,0.78871339530508977,01/09/2016,2,150,0.45,4,9
456,0.84193165809647341,01/09/2016,2,200,0.45,4,9
239,0.67256412542825095,02/09/2016,2,100,0.43,5,9
322,0.73970791132923408,02/09/2016,2,135,0.43,5,9
358,0.78047354481432707,02/09/2016,2,150,0.43,5,9
477,0.83440414800631224,02/09/2016,2,200,0.43,5,9
239,0.67256412542825095,03/09/2016,2,100,0.43,6,9
322,0.73970791132923408,03/09/2016,2,135,0.43,6,9
358,0.78047354481432707,03/09/2016,2,150,0.43,6,9
477,0.83440414800631224,03/09/2016,2,200,0.43,6,9
251,0.66412761311133017,05/09/2016,2,100,0.41,1,9
337,0.73156222289101847,05/09/2016,2,135,0.41,1,9
375,0.77257501842092302,05/09/2016,2,150,0.41,1,9
501,0.82702384962330333,05/09/2016,2,200,0.41,1,9
245,0.66827534175116876,06/09/2016,2,100,0.42,2,9
329,0.73566091113263155,06/09/2016,2,135,0.42,2,9
366,0.77654319455925525,06/09/2016,2,150,0.42,2,9
489,0.83070219178189653,06/09/2016,2,200,0.42,2,9
223,0.68554071622061696,07/09/2016,2,100,0.46,3,9
301,0.75255377325840422,07/09/2016,2,135,0.46,3,9
334,0.79292728395700163,07/09/2016,2,150,0.46,3,9
446,0.84572444880116182,07/09/2016,2,200,0.46,3,9
228,0.6811183201156934,08/09/2016,2,100,0.45,4,9
307,0.74830605843924802,08/09/2016,2,135,0.45,4,9
342,0.78871339530508977,08/09/2016,2,150,0.45,4,9
456,0.84193165809647341,08/09/2016,2,200,0.45,4,9
239,0.67256412542825095,09/09/2016,2,100,0.43,5,9
322,0.73970791132923408,09/09/2016,2,135,0.43,5,9
358,0.78047354481432707,09/09/2016,2,150,0.43,5,9
477,0.83440414800631224,09/09/2016,2,200,0.43,5,9
239,0.67256412542825095,10/09/2016,2,100,0.43,6,9
322,0.73970791132923408,10/09/2016,2,135,0.43,6,9
358,0.78047354481432707,10/09/2016,2,150,0.43,6,9
477,0.83440414800631224,10/09/2016,2,200,0.43,6,9
251,0.66412761311133017,12/09/2016,2,100,0.41,1,9
337,0.73156222289101847,12/09/2016,2,135,0.41,1,9
375,0.77257501842092302,12/09/2016,2,150,0.41,1,9
501,0.82702384962330333,12/09/2016,2,200,0.41,1,9
198,0.71398839016707139,14/09/2016,2,100,0.52,3,9
266,0.7802488245630409,14/09/2016,2,135,0.52,3,9
296,0.81915949395011689,14/09/2016,2,150,0.52,3,9
395,0.86921529415382359,14/09/2016,2,200,0.52,3,9
205,0.70403985245544964,15/09/2016,2,100,0.5,4,9
277,0.77057553537061163,15/09/2016,2,135,0.5,4,9
308,0.81007471324425562,15/09/2016,2,150,0.5,4,9
411,0.86116616311449112,15/09/2016,2,200,0.5,4,9
251,0.66412761311133017,16/09/2016,2,100,0.41,5,9
337,0.73156222289101847,16/09/2016,2,135,0.41,5,9
375,0.77257501842092302,16/09/2016,2,150,0.41,5,9
501,0.82702384962330333,16/09/2016,2,200,0.41,5,9
251,0.66412761311133017,17/09/2016,2,100,0.41,6,9
337,0.73156222289101847,17/09/2016,2,135,0.41,6,9
375,0.77257501842092302,17/09/2016,2,150,0.41,6,9
501,0.82702384962330333,17/09/2016,2,200,0.41,6,9
264,0.65600733559733915,19/09/2016,2,100,0.39,1,9
355,0.72348000893189257,19/09/2016,2,135,0.39,1,9
394,0.7647666271641288,19/09/2016,2,150,0.39,1,9
526,0.81984075550824864,19/09/2016,2,200,0.39,1,9
245,0.66827534175116876,20/09/2016,2,100,0.42,2,9
329,0.73566091113263155,20/09/2016,2,135,0.42,2,9
366,0.77654319455925525,20/09/2016,2,150,0.42,2,9
489,0.83070219178189653,20/09/2016,2,200,0.42,2,9
219,0.69007376657928954,21/09/2016,2,100,0.47,3,9
294,0.75709330055004964,21/09/2016,2,135,0.47,3,9
327,0.79718983247790309,21/09/2016,2,150,0.47,3,9
437,0.84953422671004408,21/09/2016,2,200,0.47,3,9
223,0.68554071622061696,22/09/2016,2,100,0.46,4,9
301,0.75255377325840422,22/09/2016,2,135,0.46,4,9
334,0.79292728395700163,22/09/2016,2,150,0.46,4,9
446,0.84572444880116182,22/09/2016,2,200,0.46,4,9
239,0.67256412542825095,23/09/2016,2,100,0.43,5,9
322,0.73970791132923408,23/09/2016,2,135,0.43,5,9
358,0.78047354481432707,23/09/2016,2,150,0.43,5,9
477,0.83440414800631224,23/09/2016,2,200,0.43,5,9
245,0.66827534175116876,24/09/2016,2,100,0.42,6,9
329,0.73566091113263155,24/09/2016,2,135,0.42,6,9
366,0.77654319455925525,24/09/2016,2,150,0.42,6,9
489,0.83070219178189653,24/09/2016,2,200,0.42,6,9
257,0.66013703188490458,26/09/2016,2,100,0.4,1,9
346,0.72749627882342371,26/09/2016,2,135,0.4,1,9
384,0.76859753859151581,26/09/2016,2,150,0.4,1,9
513,0.82344631316495787,26/09/2016,2,200,0.4,1,9
239,0.67256412542825095,27/09/2016,2,100,0.43,2,9
322,0.73970791132923408,27/09/2016,2,135,0.43,2,9
358,0.78047354481432707,27/09/2016,2,150,0.43,2,9
477,0.83440414800631224,27/09/2016,2,200,0.43,2,9
214,0.69482467011973614,28/09/2016,2,100,0.48,3,9
288,0.76159738698802204,28/09/2016,2,135,0.48,3,9
320,0.80143253315270013,28/09/2016,2,150,0.48,3,9
428,0.8533736228424269,28/09/2016,2,200,0.48,3,9
228,0.6811183201156934,29/09/2016,2,100,0.45,4,9
307,0.74830605843924802,29/09/2016,2,135,0.45,4,9
342,0.78871339530508977,29/09/2016,2,150,0.45,4,9
456,0.84193165809647341,29/09/2016,2,200,0.45,4,9
245,0.66827534175116876,30/09/2016,2,100,0.42,5,9
329,0.73566091113263155,30/09/2016,2,135,0.42,5,9
366,0.77654319455925525,30/09/2016,2,150,0.42,5,9
489,0.83070219178189653,30/09/2016,2,200,0.42,5,9
264,0.65600733559733915,01/10/2016,2,100,0.39,6,10
355,0.72348000893189257,01/10/2016,2,135,0.39,6,10
394,0.7647666271641288,01/10/2016,2,150,0.39,6,10
526,0.81984075550824864,01/10/2016,2,200,0.39,6,10
270,0.65209820190088119,03/10/2016,2,100,0.38,1,10
364,0.71965888851313364,03/10/2016,2,135,0.38,1,10
405,0.76091875271355613,03/10/2016,2,150,0.38,1,10
540,0.81629941005183748,03/10/2016,2,200,0.38,1,10
257,0.66013703188490458,04/10/2016,2,100,0.4,2,10
346,0.72749627882342371,04/10/2016,2,135,0.4,2,10
384,0.76859753859151581,04/10/2016,2,150,0.4,2,10
513,0.82344631316495787,04/10/2016,2,200,0.4,2,10
239,0.67256412542825095,05/10/2016,2,100,0.43,3,10
322,0.73970791132923408,05/10/2016,2,135,0.43,3,10
358,0.78047354481432707,05/10/2016,2,150,0.43,3,10
477,0.83440414800631224,05/10/2016,2,200,0.43,3,10
245,0.66827534175116876,06/10/2016,2,100,0.42,4,10
329,0.73566091113263155,06/10/2016,2,135,0.42,4,10
366,0.77654319455925525,06/10/2016,2,150,0.42,4,10
489,0.83070219178189653,06/10/2016,2,200,0.42,4,10
264,0.65600733559733915,07/10/2016,2,100,0.39,5,10
355,0.72348000893189257,07/10/2016,2,135,0.39,5,10
394,0.7647666271641288,07/10/2016,2,150,0.39,5,10
526,0.81984075550824864,07/10/2016,2,200,0.39,5,10
270,0.65209820190088119,08/10/2016,2,100,0.38,6,10
364,0.71965888851313364,08/10/2016,2,135,0.38,6,10
405,0.76091875271355613,08/10/2016,2,150,0.38,6,10
540,0.81629941005183748,08/10/2016,2,200,0.38,6,10
286,0.64443625099416335,10/10/2016,2,100,0.36,1,10
384,0.71201127324616331,10/10/2016,2,135,0.36,1,10
427,0.75348015542033397,10/10/2016,2,150,0.36,1,10
570,0.80929346381103284,10/10/2016,2,200,0.36,1,10
257,0.66013703188490458,13/10/2016,2,100,0.4,4,10
346,0.72749627882342371,13/10/2016,2,135,0.4,4,10
384,0.76859753859151581,13/10/2016,2,150,0.4,4,10
513,0.82344631316495787,13/10/2016,2,200,0.4,4,10
270,0.65209820190088119,14/10/2016,2,100,0.38,5,10
364,0.71965888851313364,14/10/2016,2,135,0.38,5,10
405,0.76091875271355613,14/10/2016,2,150,0.38,5,10
540,0.81629941005183748,14/10/2016,2,200,0.38,5,10
264,0.65600733559733915,15/10/2016,2,100,0.39,6,10
355,0.72348000893189257,15/10/2016,2,135,0.39,6,10
394,0.7647666271641288,15/10/2016,2,150,0.39,6,10
526,0.81984075550824864,15/10/2016,2,200,0.39,6,10
278,0.64832622663182804,17/10/2016,2,100,0.37,1,10
374,0.71577603619748542,17/10/2016,2,135,0.37,1,10
416,0.75713735531986592,17/10/2016,2,150,0.37,1,10
555,0.81276078918394878,17/10/2016,2,200,0.37,1,10
264,0.65600733559733915,18/10/2016,2,100,0.39,2,10
355,0.72348000893189257,18/10/2016,2,135,0.39,2,10
394,0.7647666271641288,18/10/2016,2,150,0.39,2,10
526,0.81984075550824864,18/10/2016,2,200,0.39,2,10
239,0.67256412542825095,19/10/2016,2,100,0.43,3,10
322,0.73970791132923408,19/10/2016,2,135,0.43,3,10
358,0.78047354481432707,19/10/2016,2,150,0.43,3,10
477,0.83440414800631224,19/10/2016,2,200,0.43,3,10
239,0.67256412542825095,20/10/2016,2,100,0.43,4,10
322,0.73970791132923408,20/10/2016,2,135,0.43,4,10
358,0.78047354481432707,20/10/2016,2,150,0.43,4,10
477,0.83440414800631224,20/10/2016,2,200,0.43,4,10
251,0.66412761311133017,21/10/2016,2,100,0.41,5,10
337,0.73156222289101847,21/10/2016,2,135,0.41,5,10
375,0.77257501842092302,21/10/2016,2,150,0.41,5,10
501,0.82702384962330333,21/10/2016,2,200,0.41,5,10
257,0.66013703188490458,22/10/2016,2,100,0.4,6,10
346,0.72749627882342371,22/10/2016,2,135,0.4,6,10
384,0.76859753859151581,22/10/2016,2,150,0.4,6,10
513,0.82344631316495787,22/10/2016,2,200,0.4,6,10
264,0.65600733559733915,24/10/2016,2,100,0.39,1,10
355,0.72348000893189257,24/10/2016,2,135,0.39,1,10
394,0.7647666271641288,24/10/2016,2,150,0.39,1,10
526,0.81984075550824864,24/10/2016,2,200,0.39,1,10
251,0.66412761311133017,25/10/2016,2,100,0.41,2,10
337,0.73156222289101847,25/10/2016,2,135,0.41,2,10
375,0.77257501842092302,25/10/2016,2,150,0.41,2,10
501,0.82702384962330333,25/10/2016,2,200,0.41,2,10
239,0.67256412542825095,26/10/2016,2,100,0.43,3,10
322,0.73970791132923408,26/10/2016,2,135,0.43,3,10
358,0.78047354481432707,26/10/2016,2,150,0.43,3,10
477,0.83440414800631224,26/10/2016,2,200,0.43,3,10
245,0.66827534175116876,27/10/2016,2,100,0.42,4,10
329,0.73566091113263155,27/10/2016,2,135,0.42,4,10
366,0.77654319455925525,27/10/2016,2,150,0.42,4,10
489,0.83070219178189653,27/10/2016,2,200,0.42,4,10
264,0.65600733559733915,28/10/2016,2,100,0.39,5,10
355,0.72348000893189257,28/10/2016,2,135,0.39,5,10
394,0.7647666271641288,28/10/2016,2,150,0.39,5,10
526,0.81984075550824864,28/10/2016,2,200,0.39,5,10
278,0.64832622663182804,29/10/2016,2,100,0.37,6,10
374,0.71577603619748542,29/10/2016,2,135,0.37,6,10
416,0.75713735531986592,29/10/2016,2,150,0.37,6,10
555,0.81276078918394878,29/10/2016,2,200,0.37,6,10
286,0.64443625099416335,31/10/2016,2,100,0.36,1,10
384,0.71201127324616331,31/10/2016,2,135,0.36,1,10
427,0.75348015542033397,31/10/2016,2,150,0.36,1,10
570,0.80929346381103284,31/10/2016,2,200,0.36,1,10
278,0.64832622663182804,01/11/2016,2,100,0.37,2,11
374,0.71577603619748542,01/11/2016,2,135,0.37,2,11
416,0.75713735531986592,01/11/2016,2,150,0.37,2,11
555,0.81276078918394878,01/11/2016,2,200,0.37,2,11
251,0.66412761311133017,02/11/2016,2,100,0.41,3,11
337,0.73156222289101847,02/11/2016,2,135,0.41,3,11
375,0.77257501842092302,02/11/2016,2,150,0.41,3,11
501,0.82702384962330333,02/11/2016,2,200,0.41,3,11
251,0.66412761311133017,03/11/2016,2,100,0.41,4,11
337,0.73156222289101847,03/11/2016,2,135,0.41,4,11
375,0.77257501842092302,03/11/2016,2,150,0.41,4,11
501,0.82702384962330333,03/11/2016,2,200,0.41,4,11
270,0.65209820190088119,04/11/2016,2,100,0.38,5,11
364,0.71965888851313364,04/11/2016,2,135,0.38,5,11
405,0.76091875271355613,04/11/2016,2,150,0.38,5,11
540,0.81629941005183748,04/11/2016,2,200,0.38,5,11
270,0.65209820190088119,05/11/2016,2,100,0.38,6,11
364,0.71965888851313364,05/11/2016,2,135,0.38,6,11
405,0.76091875271355613,05/11/2016,2,150,0.38,6,11
540,0.81629941005183748,05/11/2016,2,200,0.38,6,11
278,0.64832622663182804,07/11/2016,2,100,0.37,1,11
374,0.71577603619748542,07/11/2016,2,135,0.37,1,11
416,0.75713735531986592,07/11/2016,2,150,0.37,1,11
555,0.81276078918394878,07/11/2016,2,200,0.37,1,11
264,0.65600733559733915,08/11/2016,2,100,0.39,2,11
355,0.72348000893189257,08/11/2016,2,135,0.39,2,11
394,0.7647666271641288,08/11/2016,2,150,0.39,2,11
526,0.81984075550824864,08/11/2016,2,200,0.39,2,11
239,0.67256412542825095,09/11/2016,2,100,0.43,3,11
322,0.73970791132923408,09/11/2016,2,135,0.43,3,11
358,0.78047354481432707,09/11/2016,2,150,0.43,3,11
477,0.83440414800631224,09/11/2016,2,200,0.43,3,11
251,0.66412761311133017,10/11/2016,2,100,0.41,4,11
337,0.73156222289101847,10/11/2016,2,135,0.41,4,11
375,0.77257501842092302,10/11/2016,2,150,0.41,4,11
501,0.82702384962330333,10/11/2016,2,200,0.41,4,11
270,0.65209820190088119,11/11/2016,2,100,0.38,5,11
364,0.71965888851313364,11/11/2016,2,135,0.38,5,11
405,0.76091875271355613,11/11/2016,2,150,0.38,5,11
540,0.81629941005183748,11/11/2016,2,200,0.38,5,11
270,0.65209820190088119,12/11/2016,2,100,0.38,6,11
364,0.71965888851313364,12/11/2016,2,135,0.38,6,11
405,0.76091875271355613,12/11/2016,2,150,0.38,6,11
540,0.81629941005183748,12/11/2016,2,200,0.38,6,11
264,0.65600733559733915,15/11/2016,2,100,0.39,2,11
355,0.72348000893189257,15/11/2016,2,135,0.39,2,11
394,0.7647666271641288,15/11/2016,2,150,0.39,2,11
526,0.81984075550824864,15/11/2016,2,200,0.39,2,11
239,0.67256412542825095,16/11/2016,2,100,0.43,3,11
322,0.73970791132923408,16/11/2016,2,135,0.43,3,11
358,0.78047354481432707,16/11/2016,2,150,0.43,3,11
477,0.83440414800631224,16/11/2016,2,200,0.43,3,11
251,0.66412761311133017,17/11/2016,2,100,0.41,4,11
337,0.73156222289101847,17/11/2016,2,135,0.41,4,11
375,0.77257501842092302,17/11/2016,2,150,0.41,4,11
501,0.82702384962330333,17/11/2016,2,200,0.41,4,11
270,0.65209820190088119,18/11/2016,2,100,0.38,5,11
364,0.71965888851313364,18/11/2016,2,135,0.38,5,11
405,0.76091875271355613,18/11/2016,2,150,0.38,5,11
540,0.81629941005183748,18/11/2016,2,200,0.38,5,11
270,0.65209820190088119,19/11/2016,2,100,0.38,6,11
364,0.71965888851313364,19/11/2016,2,135,0.38,6,11
405,0.76091875271355613,19/11/2016,2,150,0.38,6,11
540,0.81629941005183748,19/11/2016,2,200,0.38,6,11
278,0.64832622663182804,21/11/2016,2,100,0.37,1,11
374,0.71577603619748542,21/11/2016,2,135,0.37,1,11
416,0.75713735531986592,21/11/2016,2,150,0.37,1,11
555,0.81276078918394878,21/11/2016,2,200,0.37,1,11
270,0.65209820190088119,22/11/2016,2,100,0.38,2,11
364,0.71965888851313364,22/11/2016,2,135,0.38,2,11
405,0.76091875271355613,22/11/2016,2,150,0.38,2,11
540,0.81629941005183748,22/11/2016,2,200,0.38,2,11
239,0.67256412542825095,23/11/2016,2,100,0.43,3,11
322,0.73970791132923408,23/11/2016,2,135,0.43,3,11
358,0.78047354481432707,23/11/2016,2,150,0.43,3,11
477,0.83440414800631224,23/11/2016,2,200,0.43,3,11
251,0.66412761311133017,24/11/2016,2,100,0.41,4,11
337,0.73156222289101847,24/11/2016,2,135,0.41,4,11
375,0.77257501842092302,24/11/2016,2,150,0.41,4,11
501,0.82702384962330333,24/11/2016,2,200,0.41,4,11
270,0.65209820190088119,25/11/2016,2,100,0.38,5,11
364,0.71965888851313364,25/11/2016,2,135,0.38,5,11
405,0.76091875271355613,25/11/2016,2,150,0.38,5,11
540,0.81629941005183748,25/11/2016,2,200,0.38,5,11
270,0.65209820190088119,26/11/2016,2,100,0.38,6,11
364,0.71965888851313364,26/11/2016,2,135,0.38,6,11
405,0.76091875271355613,26/11/2016,2,150,0.38,6,11
540,0.81629941005183748,26/11/2016,2,200,0.38,6,11
294,0.64077124501519833,28/11/2016,2,100,0.35,1,11
395,0.70826852402001927,28/11/2016,2,135,0.35,1,11
439,0.74978405870079512,28/11/2016,2,150,0.35,1,11
586,0.80581267579880056,28/11/2016,2,200,0.35,1,11
264,0.65600733559733915,29/11/2016,2,100,0.39,2,11
355,0.72348000893189257,29/11/2016,2,135,0.39,2,11
394,0.7647666271641288,29/11/2016,2,150,0.39,2,11
526,0.81984075550824864,29/11/2016,2,200,0.39,2,11
228,0.6811183201156934,30/11/2016,2,100,0.45,3,11
307,0.74830605843924802,30/11/2016,2,135,0.45,3,11
342,0.78871339530508977,30/11/2016,2,150,0.45,3,11
456,0.84193165809647341,30/11/2016,2,200,0.45,3,11
219,0.69007376657928954,01/12/2016,2,100,0.47,4,12
294,0.75709330055004964,01/12/2016,2,135,0.47,4,12
327,0.79718983247790309,01/12/2016,2,150,0.47,4,12
437,0.84953422671004408,01/12/2016,2,200,0.47,4,12
245,0.66827534175116876,02/12/2016,2,100,0.42,5,12
329,0.73566091113263155,02/12/2016,2,135,0.42,5,12
366,0.77654319455925525,02/12/2016,2,150,0.42,5,12
489,0.83070219178189653,02/12/2016,2,200,0.42,5,12
245,0.66827534175116876,03/12/2016,2,100,0.42,6,12
329,0.73566091113263155,03/12/2016,2,135,0.42,6,12
366,0.77654319455925525,03/12/2016,2,150,0.42,6,12
489,0.83070219178189653,03/12/2016,2,200,0.42,6,12
245,0.66827534175116876,05/12/2016,2,100,0.42,1,12
329,0.73566091113263155,05/12/2016,2,135,0.42,1,12
366,0.77654319455925525,05/12/2016,2,150,0.42,1,12
489,0.83070219178189653,05/12/2016,2,200,0.42,1,12
234,0.67668849947613019,06/12/2016,2,100,0.44,2,12
314,0.74402700904137431,06/12/2016,2,135,0.44,2,12
349,0.78454936766841965,06/12/2016,2,150,0.44,2,12
466,0.83809362278537591,06/12/2016,2,200,0.44,2,12
205,0.70403985245544964,07/12/2016,2,100,0.5,3,12
277,0.77057553537061163,07/12/2016,2,135,0.5,3,12
308,0.81007471324425562,07/12/2016,2,150,0.5,3,12
411,0.86116616311449112,07/12/2016,2,200,0.5,3,12
214,0.69482467011973614,08/12/2016,2,100,0.48,4,12
288,0.76159738698802204,08/12/2016,2,135,0.48,4,12
320,0.80143253315270013,08/12/2016,2,150,0.48,4,12
428,0.8533736228424269,08/12/2016,2,200,0.48,4,12
234,0.67668849947613019,09/12/2016,2,100,0.44,5,12
314,0.74402700904137431,09/12/2016,2,135,0.44,5,12
349,0.78454936766841965,09/12/2016,2,150,0.44,5,12
466,0.83809362278537591,09/12/2016,2,200,0.44,5,12
234,0.67668849947613019,10/12/2016,2,100,0.44,6,12
314,0.74402700904137431,10/12/2016,2,135,0.44,6,12
349,0.78454936766841965,10/12/2016,2,150,0.44,6,12
466,0.83809362278537591,10/12/2016,2,200,0.44,6,12
223,0.68554071622061696,13/12/2016,2,100,0.46,2,12
301,0.75255377325840422,13/12/2016,2,135,0.46,2,12
334,0.79292728395700163,13/12/2016,2,150,0.46,2,12
446,0.84572444880116182,13/12/2016,2,200,0.46,2,12
201,0.70895064484739445,14/12/2016,2,100,0.51,3,12
271,0.77548357987127059,14/12/2016,2,135,0.51,3,12
301,0.8145509460676279,14/12/2016,2,150,0.51,3,12
402,0.86515094574975249,14/12/2016,2,200,0.51,3,12
210,0.69943452957890839,15/12/2016,2,100,0.49,4,12
282,0.76613982535829828,15/12/2016,2,135,0.49,4,12
314,0.80581165798194854,15/12/2016,2,150,0.49,4,12
419,0.85734187931234729,15/12/2016,2,200,0.49,4,12
228,0.6811183201156934,16/12/2016,2,100,0.45,5,12
